번호,시간,회사명,종목코드,공시제목,제출인,접수일자
1165,16:57,유니크,011320,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1166,16:57,동국산업,005160,[투자주의]소수지점ㆍ소수계좌 거래집중 종목,시장감시위원회,2020-03-27
1167,16:58,지엘팜텍,204840,임원ㆍ주요주주특정증권등소유상황보고서,최상규,2020-03-27
1168,16:58,서한,011370,사외이사의선임ㆍ해임또는중도퇴임에관한신고,서한,2020-03-27
1169,16:58,엔에이치스팩14호,319400,사업보고서(일반법인),엔에이치기업인수목적14호,2020-03-27
1170,16:58,케이엘넷,039420,정기주주총회결과,케이엘넷,2020-03-27
1171,16:59,메지온,140410,정기주주총회결과,메지온,2020-03-27
1172,16:59,대륙제관,004780,정기주주총회결과,대륙제관,2020-03-27
1173,16:59,팜스토리,027710,정기주주총회결과,팜스토리,2020-03-27
1174,17:00,룽투코리아,060240,본점소재지변경,룽투코리아,2020-03-27
1175,17:00,원풍,008370,사외이사의선임ㆍ해임또는중도퇴임에관한신고,원풍,2020-03-27
1176,17:00,성우하이텍,015750,정기주주총회결과,성우하이텍,2020-03-27
1177,17:01,야스,255440,정기주주총회결과,야스,2020-03-27
1178,17:01,CJ ENM,035760,특수관계인에대한자금대여,씨제이이엔엠,2020-03-27
1179,17:01,알엔투테크놀로지,148250,사업보고서(일반법인),알엔투테크놀로지,2020-03-27
1180,17:01,나스미디어,089600,정기주주총회결과,나스미디어,2020-03-27
1181,17:01,제이웨이,058420,소송 등의 제기ㆍ신청(경영권 분쟁 소송),제이웨이,2020-03-27
1182,17:01,MP한강,219550,사외이사의선임ㆍ해임또는중도퇴임에관한신고,엠피한강,2020-03-27
1183,17:02,코너스톤네트웍스,033110,기타시장안내(상장폐지 관련 이의신청서 접수),코스닥시장본부,2020-03-27
1184,17:02,SFA반도체,036540,정기주주총회결과,에스에프에이반도체,2020-03-27
1185,17:02,아이에이네트웍스,123010,"주권매매거래정지(주식의 병합, 분할 등 전자등록 변경, 말소)",코스닥시장본부,2020-03-27
1186,17:03,대륙제관,004780,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대륙제관,2020-03-27
1187,17:03,이노와이어리스,073490,정기주주총회결과,이노와이어리스,2020-03-27
1188,17:03,비씨월드제약,200780,[연결포함]사업보고서(일반법인),비씨월드제약,2020-03-27
1189,17:03,파인디앤씨,049120,정기주주총회결과,파인디앤씨,2020-03-27
1190,17:04,나스미디어,089600,사외이사의선임ㆍ해임또는중도퇴임에관한신고,나스미디어,2020-03-27
1191,17:04,파인디앤씨,049120,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파인디앤씨,2020-03-27
1192,17:04,씨엠에스에듀,225330,정기주주총회결과,씨엠에스에듀,2020-03-27
1193,17:04,한국아트라스비엑스,023890,정기주주총회결과,한국아트라스비엑스,2020-03-27
1194,17:04,파인디앤씨,049120,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파인디앤씨,2020-03-27
1195,17:04,SFA반도체,036540,사외이사의선임ㆍ해임또는중도퇴임에관한신고,에스에프에이반도체,2020-03-27
1196,17:04,위니아딤채,071460,정기주주총회결과,위니아딤채,2020-03-27
1197,17:04,빅솔론,093190,자기주식취득결과보고서,빅솔론,2020-03-27
1198,17:05,컬러레이,900310,타법인 주식 및 출자증권 취득결정(자율공시)(종속회사의 주요경영사항),컬러레이홀딩스,2020-03-27
1199,17:05,나스미디어,089600,사외이사의선임ㆍ해임또는중도퇴임에관한신고,나스미디어,2020-03-27
1200,17:05,교보8호스팩,307280,사업보고서(일반법인),교보8호기업인수목적,2020-03-27
1201,17:06,솔본,035610,[연결포함]사업보고서(일반법인),솔본,2020-03-27
1202,17:06,대륙제관,004780,주식등의대량보유상황보고서(일반),박봉국,2020-03-27
1203,17:06,디에이테크놀로지,196490,주식등의대량보유상황보고서(약식),오아시스홀딩스,2020-03-27
1204,17:06,와이아이케이,232140,주식등의대량보유상황보고서(일반),샘텍,2020-03-27
1205,17:07,푸른기술,094940,[연결포함]사업보고서(일반법인),푸른기술,2020-03-27
1206,17:07,명성티엔에스,257370,[정정]전환사채권발행결정,명성티엔에스,2020-03-27
1207,17:08,대유,290380,정기주주총회결과,대유,2020-03-27
1208,17:08,대원산업,005710,정기주주총회결과,대원산업,2020-03-27
1209,17:08,흥국에프엔비,189980,정기주주총회결과,흥국에프엔비,2020-03-27
1210,17:08,한국맥널티,222980,자기주식취득 신탁계약 해지 결정,한국맥널티,2020-03-27
1211,17:08,삼성머스트스팩3호,309930,사업보고서(일반법인),삼성머스트기업인수목적3호,2020-03-27
1212,17:08,삼본전자,111870,[정정]증권대여결정,삼본전자,2020-03-27
1213,17:08,우양,103840,사업보고서(일반법인),우양,2020-03-27
1214,17:09,위메이드,112040,[연결포함]사업보고서(일반법인),위메이드,2020-03-27
1215,17:09,인포마크,175140,정기주주총회결과,인포마크,2020-03-27
1216,17:10,크리스에프앤씨,110790,정기주주총회결과,크리스에프앤씨,2020-03-27
1217,17:10,게임빌,063080,정기주주총회결과,게임빌,2020-03-27
1218,17:10,위니아딤채,071460,사외이사의선임ㆍ해임또는중도퇴임에관한신고,위니아딤채,2020-03-27
1219,17:10,조광ILI,044060,주식등의대량보유상황보고서(일반),김우동,2020-03-27
1220,17:10,에스모,073070,전환가액의조정(제5회차),에스모,2020-03-27
1221,17:10,KG이니시스,035600,주식등의대량보유상황보고서(일반),KG케미칼,2020-03-27
1222,17:11,크리스에프앤씨,110790,사외이사의선임ㆍ해임또는중도퇴임에관한신고,크리스에프앤씨,2020-03-27
1223,17:11,와이오엠,066430,감사보고서 제출,와이오엠,2020-03-27
1224,17:11,네오팜,092730,[정정][연결포함]사업보고서(일반법인),네오팜,2020-03-27
1225,17:11,와이오엠,066430,[정정]내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,와이오엠,2020-03-27
1226,17:11,와이오엠,066430,주권매매거래정지(관리종목지정사유발생),코스닥시장본부,2020-03-27
1227,17:12,게임빌,063080,사외이사의선임ㆍ해임또는중도퇴임에관한신고,게임빌,2020-03-27
1228,17:12,위니아딤채,071460,사외이사의선임ㆍ해임또는중도퇴임에관한신고,위니아딤채,2020-03-27
1229,17:12,코렌텍,104540,주식매수선택권부여에관한신고,코렌텍,2020-03-27
1230,17:12,크리스에프앤씨,110790,사외이사의선임ㆍ해임또는중도퇴임에관한신고,크리스에프앤씨,2020-03-27
1231,17:13,진매트릭스,109820,주식등의대량보유상황보고서(일반),김수옥,2020-03-27
1232,17:14,오리엔트정공,065500,정기주주총회결과,오리엔트정공,2020-03-27
1233,17:14,나노브릭,286750,[연결포함]사업보고서(일반법인),나노브릭,2020-03-27
1234,17:15,태양,053620,정기주주총회결과,태양,2020-03-27
1235,17:16,버킷스튜디오,066410,정기주주총회결과,버킷스튜디오,2020-03-27
1236,17:16,인피니트헬스케어,071200,정기주주총회결과,인피니트헬스케어,2020-03-27
1237,17:16,진매트릭스,109820,임원ㆍ주요주주특정증권등소유상황보고서,김수옥,2020-03-27
1238,17:17,유진테크,084370,[연결포함]사업보고서(일반법인),유진테크,2020-03-27
1239,17:17,코아스템,166480,정기주주총회결과,코아스템,2020-03-27
1240,17:17,오리엔트정공,065500,사외이사의선임ㆍ해임또는중도퇴임에관한신고,오리엔트정공,2020-03-27
1241,17:17,와이오엠,066430,[정정]주주총회소집공고,와이오엠,2020-03-27
1242,17:19,KCC건설,021320,사외이사의선임ㆍ해임또는중도퇴임에관한신고,케이씨씨건설,2020-03-27
1243,17:20,유틸렉스,263050,[정정]대표이사변경,유틸렉스,2020-03-27
1244,17:20,원풍,008370,[연결포함]사업보고서(일반법인),원풍,2020-03-27
1245,17:20,휴림로봇,090710,정기주주총회결과,휴림로봇,2020-03-27
1246,17:20,톱텍,108230,정기주주총회결과,톱텍,2020-03-27
1247,17:20,KCC건설,021320,정기주주총회결과,케이씨씨건설,2020-03-27
1248,17:20,KG ETS,151860,자기주식 취득 결정[정],케이지이티에스,2020-03-27
1249,17:21,나노브릭,286750,사외이사의선임ㆍ해임또는중도퇴임에관한신고,나노브릭,2020-03-27
1250,17:21,흥국에프엔비,189980,사외이사의선임ㆍ해임또는중도퇴임에관한신고,흥국에프엔비,2020-03-27
1251,17:22,에스제이케이,080440,감사보고서 제출,에스제이케이,2020-03-27
1252,17:22,한국전자인증,041460,정기주주총회결과,한국전자인증,2020-03-27
1253,17:22,인피니트헬스케어,071200,[연결포함]사업보고서(일반법인),인피니트헬스케어,2020-03-27
1254,17:22,리드,197210,정기주주총회결과,리드,2020-03-27
1255,17:23,필로시스헬스케어,057880,전환청구권행사(제9회차),필로시스헬스케어,2020-03-27
1256,17:23,티케이케미칼,104480,임원ㆍ주요주주특정증권등소유상황보고서,김해규,2020-03-27
1257,17:23,메가엠디,133750,정기주주총회결과,메가엠디,2020-03-27
1258,17:23,엠젠플러스,032790,[연결포함]사업보고서(일반법인),엠젠플러스,2020-03-27
1259,17:24,아이티센,124500,추가상장(제10회차 CB전환),코스닥시장본부,2020-03-27
1260,17:24,제낙스,065620,조회공시요구(풍문또는보도)(감사의견 비적정설),코스닥시장본부,2020-03-27
1261,17:24,제낙스,065620,주권매매거래정지(풍문 또는 보도 관련),코스닥시장본부,2020-03-27
1262,17:24,인탑스,049070,정기주주총회결과,인탑스,2020-03-27
1263,17:24,휴림로봇,090710,사외이사의선임ㆍ해임또는중도퇴임에관한신고,휴림로봇,2020-03-27
1264,17:25,모두투어,080160,사외이사의선임ㆍ해임또는중도퇴임에관한신고,모두투어네트워크,2020-03-27
1265,17:26,크리스탈,083790,정기주주총회결과,크리스탈지노믹스,2020-03-27
1266,17:26,한송네오텍,226440,주식등의대량보유상황보고서(일반),형남신,2020-03-27
1267,17:27,한빛소프트,047080,정기주주총회결과,한빛소프트,2020-03-27
1268,17:27,인탑스,049070,사외이사의선임ㆍ해임또는중도퇴임에관한신고,인탑스,2020-03-27
1269,17:27,티케이케미칼,104480,임원ㆍ주요주주특정증권등소유상황보고서,소홍석,2020-03-27
1270,17:27,메탈라이프,327260,사업보고서(일반법인),메탈라이프,2020-03-27
1271,17:27,케이엘넷,039420,[정정]자기주식 취득 결정,케이엘넷,2020-03-27
1272,17:27,플레이디,237820,[정정]정기주주총회결과,플레이디,2020-03-27
1273,17:27,화일약품,061250,정기주주총회결과,화일약품,2020-03-27
1274,17:28,리더스 기술투자,019570,[정정]금전대여결정,리더스 기술투자,2020-03-27
1275,17:28,한빛소프트,047080,[연결포함]사업보고서(일반법인),한빛소프트,2020-03-27
1276,17:28,인지디스플레,037330,자기주식 취득 결정,인지디스플레이,2020-03-27
1277,17:28,휴림로봇,090710,사외이사의선임ㆍ해임또는중도퇴임에관한신고,휴림로봇,2020-03-27
1278,17:28,우리기술,032820,[연결포함]사업보고서(일반법인),우리기술,2020-03-27
1279,17:29,모두투어,080160,정기주주총회결과,모두투어네트워크,2020-03-27
1280,17:29,SM C&C,048550,회사합병 결정(소규모 합병),에스엠컬처앤콘텐츠,2020-03-27
1281,17:29,이노메트리,302430,[연결포함]사업보고서(일반법인),이노메트리,2020-03-27
1282,17:29,인탑스,049070,사외이사의선임ㆍ해임또는중도퇴임에관한신고,인탑스,2020-03-27
1283,17:30,크리스탈,083790,주식매수선택권부여에관한신고,크리스탈지노믹스,2020-03-27
1284,17:30,진매트릭스,109820,임원ㆍ주요주주특정증권등소유상황보고서,홍선표,2020-03-27
1285,17:30,승일,049830,정기주주총회결과,승일,2020-03-27
1286,17:30,오리엔트정공,065500,대표이사변경,오리엔트정공,2020-03-27
1287,17:31,레몬,294140,사외이사의선임ㆍ해임또는중도퇴임에관한신고,레몬,2020-03-27
1288,17:31,스카이이앤엠,131100,[정정]유상증자결정,스카이이앤엠,2020-03-27
1289,17:31,세틀뱅크,234340,정기주주총회결과,세틀뱅크,2020-03-27
1290,17:31,이엘피,063760,사외이사의선임ㆍ해임또는중도퇴임에관한신고,이엘피,2020-03-27
1291,17:32,메디포스트,078160,정기주주총회결과,메디포스트,2020-03-27
1292,17:32,인지디스플레,037330,사외이사의선임ㆍ해임또는중도퇴임에관한신고,인지디스플레이,2020-03-27
1293,17:32,한국전자인증,041460,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국전자인증,2020-03-27
1294,17:33,바이오스마트,038460,주식등의대량보유상황보고서(일반),박혜린,2020-03-27
1295,17:33,코나아이,052400,정기주주총회결과,코나아이,2020-03-27
1296,17:33,크리스탈,083790,사외이사의선임ㆍ해임또는중도퇴임에관한신고,크리스탈지노믹스,2020-03-27
1297,17:34,톱텍,108230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,톱텍,2020-03-27
1298,17:34,정다운,208140,임원ㆍ주요주주특정증권등소유상황보고서,이지바이오,2020-03-27
1299,17:34,휴온스글로벌,084110,[연결포함]사업보고서(일반법인),휴온스글로벌,2020-03-27
1300,17:34,녹원씨엔아이,065560,사외이사의선임ㆍ해임또는중도퇴임에관한신고,녹원씨엔아이,2020-03-27
1301,17:34,SCI평가정보,036120,정기주주총회결과,에스씨아이평가정보,2020-03-27
1302,17:35,휴온스,243070,[연결포함]사업보고서(일반법인),휴온스,2020-03-27
1303,17:35,크리스탈,083790,사외이사의선임ㆍ해임또는중도퇴임에관한신고,크리스탈지노믹스,2020-03-27
1304,17:35,세틀뱅크,234340,대표이사변경,세틀뱅크,2020-03-27
1305,17:35,하나금융11호스팩,284620,[정정]투자설명서,하나금융11호기업인수목적,2020-03-27
1306,17:35,SCI평가정보,036120,사외이사의선임ㆍ해임또는중도퇴임에관한신고,에스씨아이평가정보,2020-03-27
1307,17:36,정다운,208140,주식등의대량보유상황보고서(일반),이지바이오,2020-03-27
1308,17:36,크리스탈,083790,사외이사의선임ㆍ해임또는중도퇴임에관한신고,크리스탈지노믹스,2020-03-27
1309,17:36,서울제약,018680,정기주주총회결과,서울제약,2020-03-27
1310,17:37,대동금속,020400,대표이사변경,대동금속,2020-03-27
1311,17:37,서호전기,065710,단일판매ㆍ공급계약체결,서호전기,2020-03-27
1312,17:37,서호전기,065710,주권매매거래정지(단일판매공급계약),코스닥시장본부,2020-03-27
1313,17:37,시너지이노베이션,048870,주식등의대량보유상황보고서(일반),시너지아이비투자,2020-03-27
1314,17:38,휴메딕스,200670,[연결포함]사업보고서(일반법인),휴메딕스,2020-03-27
1315,17:38,화일약품,061250,주식매수선택권부여에관한신고,화일약품,2020-03-27
1316,17:38,조이맥스,101730,[연결포함]사업보고서(일반법인),조이맥스,2020-03-27
1317,17:38,RFHIC,218410,사외이사의선임ㆍ해임또는중도퇴임에관한신고,알에프에이치아이씨,2020-03-27
1318,17:38,녹원씨엔아이,065560,사외이사의선임ㆍ해임또는중도퇴임에관한신고,녹원씨엔아이,2020-03-27
1319,17:38,민앤지,214180,[정정]현금ㆍ현물배당 결정,민앤지,2020-03-27
1320,17:39,민앤지,214180,[정정]주주총회소집공고,민앤지,2020-03-27
1321,17:40,비츠로시스,054220,[정정]기타 경영사항(자율공시)(최종인수예정자 지위양도 허가 신청),비츠로시스,2020-03-27
1322,17:40,비덴트,121800,[정정]정기주주총회결과,비덴트,2020-03-27
1323,17:40,텔콘RF제약,200230,[연결포함]사업보고서(일반법인),텔콘알에프제약,2020-03-27
1324,17:41,팜스빌,318010,정기주주총회결과,팜스빌,2020-03-27
1325,17:41,세원,234100,전환가액의조정(제2회차),세원,2020-03-27
1326,17:42,진매트릭스,109820,임원ㆍ주요주주특정증권등소유상황보고서,김석준,2020-03-27
1327,17:42,에코프로,086520,정기주주총회결과,에코프로,2020-03-27
1328,17:43,메디포스트,078160,사외이사의선임ㆍ해임또는중도퇴임에관한신고,메디포스트,2020-03-27
1329,17:43,민앤지,214180,주식등의대량보유상황보고서(일반),이경민,2020-03-27
1330,17:43,유안타제6호스팩,340360,[정정]사업보고서(일반법인),유안타제6호기업인수목적,2020-03-27
1331,17:44,제이웨이,058420,[연결포함]사업보고서(일반법인),제이웨이,2020-03-27
1332,17:44,나노신소재,121600,[연결포함]사업보고서(일반법인),나노신소재,2020-03-27
1333,17:45,서희건설,035890,[정정]타인에대한채무보증결정,서희건설,2020-03-27
1334,17:45,한국경제TV,039340,[연결포함]사업보고서(일반법인),한국경제티브이,2020-03-27
1335,17:45,패션플랫폼,225590,정기주주총회결과,패션플랫폼,2020-03-27
1336,17:46,덕우전자,263600,주식매수선택권부여에관한신고,덕우전자,2020-03-27
1337,17:47,솔브레인,036830,[연결포함]증권신고서(분할),솔브레인,2020-03-27
1338,17:48,JYP Ent.,035900,[정정]정기주주총회결과,제이와이피엔터테인먼트,2020-03-27
1339,17:48,스카이이앤엠,131100,기타 주요경영사항(제3자배정 유상증자 철회),스카이이앤엠,2020-03-27
1340,17:48,스카이이앤엠,131100,타법인주식및출자증권취득결정,스카이이앤엠,2020-03-27
1341,17:48,스카이이앤엠,131100,전환가액의조정(제17회차),스카이이앤엠,2020-03-27
1342,17:48,좋은사람들,033340,유상증자 또는 주식관련사채 등의 청약결과(자율공시)(주주배정후 실권주 일반공모),좋은사람들,2020-03-27
1343,17:49,까스텔바작,308100,[정정]감사보고서 제출,까스텔바작,2020-03-27
1344,17:49,스맥,099440,[연결포함]사업보고서(일반법인),스맥,2020-03-27
1345,17:49,SM C&C,048550,주식명의개서정지(주주명부폐쇄),에스엠컬처앤콘텐츠,2020-03-27
1346,17:50,디지탈옵틱,106520,[정정]전환사채권발행결정(제23회차),디지탈옵틱,2020-03-27
1347,17:51,KG ETS,151860,[정정]자기주식 취득 결정,케이지이티에스,2020-03-27
1348,17:51,토탈소프트,045340,사업보고서(일반법인),토탈소프트뱅크,2020-03-27
1349,17:52,서부T&D,006730,[정정]최대주주 변경을 수반하는 주식 담보제공 계약 체결,서부티엔디,2020-03-27
1350,17:52,대성엘텍,025440,[연결포함]사업보고서(일반법인),대성엘텍,2020-03-27
1351,17:52,제낙스,065620,추가상장(제3자배정 유상증자),코스닥시장본부,2020-03-27
1352,17:53,엘엠에스,073110,정기주주총회결과,엘엠에스,2020-03-27
1353,17:53,감마누,192410,[연결포함]사업보고서(일반법인),감마누,2020-03-27
1354,17:54,글로스퍼랩스,032860,대표이사변경[정],글로스퍼랩스,2020-03-27
1355,17:55,바이오니아,064550,정기주주총회결과,바이오니아,2020-03-27
1356,17:55,네오오토,212560,사업보고서(일반법인),네오오토,2020-03-27
1357,17:56,네오셈,253590,[연결포함]사업보고서(일반법인),네오셈,2020-03-27
1358,17:56,아이에스이커머스,069920,정기주주총회결과,아이에스이커머스,2020-03-27
1359,17:56,디에스케이,109740,주식등의대량보유상황보고서(일반),시너지이노베이션,2020-03-27
1360,17:57,넥스트BT,065170,[연결포함]사업보고서(일반법인),넥스트비티,2020-03-27
1361,18:04,바른테크놀로지,029480,[정정]전환사채권발행결정(제32회차),바른테크놀로지,2020-03-27
1362,18:04,파라텍,033540,최대주주 변경을 수반하는 주식양수도 계약 체결,파라텍,2020-03-27
1363,18:07,한국맥널티,222980,정기주주총회결과(제23기 정기주주총회),한국맥널티,2020-03-27
1364,18:09,,999980,자기주식매매체결내역(코스닥시장),코스닥시장본부,2020-03-27
1365,18:09,,999980,일중 변동성 상위 10종목(코스닥시장),코스닥시장본부,2020-03-27
1366,18:09,,999980,일일회전율상위20종목(코스닥시장),코스닥시장본부,2020-03-27
1367,18:09,,999980,대량매매내역(코스닥시장),코스닥시장본부,2020-03-27
1368,18:09,,999980,직전1개월 일평균대비 거래량 증가율 상위 10종목(코스닥시장),코스닥시장본부,2020-03-27
1369,18:09,,999980,최근 20일중 최저(최고)가 대비 상승(하락)율 상위 10종목(코스닥시장),코스닥시장본부,2020-03-27
1370,18:09,,999980,자기주식매매신청내역(코스닥시장),코스닥시장본부,2020-03-27
1371,18:11,서울제약,018680,최대주주변경,서울제약,2020-03-27
1372,18:11,글로스퍼랩스,032860,[정정]대표이사변경,글로스퍼랩스,2020-03-27
1373,18:14,메디포럼제약,047920,정기주주총회결과,메디포럼제약,2020-03-27
1374,18:16,케이알피앤이,060900,[정정]최대주주 변경을 수반하는 주식양수도 계약 체결,케이알피앤이,2020-03-27
1375,18:18,KB오토시스,024120,감사보고서 제출,KB오토시스,2020-03-27
1376,18:18,큐로컴,040350,[정정]타인에대한채무보증결정,큐로컴,2020-03-27
1377,18:20,메디앙스,014100,기타시장안내(상장폐지관련 이의신청서 접수),코스닥시장본부,2020-03-27
1378,18:21,에스씨디,042110,감사보고서 제출,에스씨디,2020-03-27
1379,18:21,마크로젠,038290,[투자주의]스팸관여과다종목,시장감시위원회,2020-03-27
1380,18:28,에스제이케이,080440,기타시장안내(상장적격성 실질심사 관련 절차 안내),코스닥시장본부,2020-03-27
1381,18:31,와이오엠,066430,관리종목지정(최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생),코스닥시장본부,2020-03-27
1382,18:31,와이오엠,066430,투자주의환기종목지정(내부회계관리제도 비적정 등),코스닥시장본부,2020-03-27
1383,18:38,에스제이케이,080440,주권매매거래정지기간변경(상장폐지 사유 발생),코스닥시장본부,2020-03-27
1384,18:38,에스제이케이,080440,투자주의환기종목지정(내부회계관리제도 비적정 등),코스닥시장본부,2020-03-27
1385,18:39,에스제이케이,080440,관리종목지정사유추가(상장폐지사유 발생),코스닥시장본부,2020-03-27
1386,18:39,에스제이케이,080440,기타시장안내(상장폐지 관련 안내),코스닥시장본부,2020-03-27
1387,18:43,씨유메디칼,115480,[정정]타법인 주식 및 출자증권 취득결정(종속회사의 주요경영사항),씨유메디칼시스템,2020-03-27
1388,18:43,인지디스플레,037330,정기주주총회결과,인지디스플레이,2020-03-27
1389,18:43,조광ILI,044060,[정정]단일판매ㆍ공급계약체결(자율공시),조광아이엘아이,2020-03-27
1390,18:43,루멘스,038060,정기주주총회결과,루멘스,2020-03-27
1391,18:45,EMW,079190,회생절차개시결정,이엠따블유,2020-03-27
1392,18:53,SG&G,040610,정기주주총회결과,에스지엔지,2020-03-27
1393,18:55,에스엔텍비엠,160600,기타시장안내(상장폐지 관련 이의신청서 접수),코스닥시장본부,2020-03-27
1394,18:55,에이치엔티,176440,기타시장안내(상장폐지 관련 이의신청서 접수),코스닥시장본부,2020-03-27
1395,18:58,파트론,091700,자기주식 취득 결정,파트론,2020-03-27
1396,19:23,제낙스,065620,감사보고서 제출,제낙스,2020-03-27
1397,19:29,에스엔텍비엠,160600,전환사채(해외전환사채포함)발행후만기전사채취득(제7회차),에스엔텍비엠,2020-03-27
1398,19:46,와이오엠,066430,기타 주요경영사항(제3자배정 유상증자 미발행 처리),와이오엠,2020-03-27
1399,19:59,와이오엠,066430,기타 주요경영사항(제3자배정 유상증자 미발행 처리),와이오엠,2020-03-27
1400,20:01,제낙스,065620,기타시장안내(상장폐지 관련 안내),코스닥시장본부,2020-03-27
1401,20:08,세미콘라이트,214310,감사보고서 제출,세미콘라이트,2020-03-27
1402,20:08,세미콘라이트,214310,[정정]매출액 또는 손익구조 30%(대규모법인은 15%)이상 변동,세미콘라이트,2020-03-27
1403,20:12,디에스티,033430,감사보고서 제출,디에스티,2020-03-27
1404,20:14,제낙스,065620,관리종목지정(상장폐지사유 발생),코스닥시장본부,2020-03-27
1405,20:14,제낙스,065620,투자주의환기종목지정(내부회계관리제도 비적정),코스닥시장본부,2020-03-27
1406,20:14,제낙스,065620,주권매매거래정지기간변경(상장폐지 사유 발생),코스닥시장본부,2020-03-27
1407,20:20,EMW,079190,주권매매거래정지기간변경(회생절차개시결정),코스닥시장본부,2020-03-27
1408,20:21,디에스티,033430,기타시장안내(상장폐지 관련),코스닥시장본부,2020-03-27
1409,20:21,디에스티,033430,관리종목지정(상장폐지사유 발생),코스닥시장본부,2020-03-27
1410,20:21,디에스티,033430,투자주의환기종목지정(내부회계관리제도 비적정 ),코스닥시장본부,2020-03-27
1411,20:21,디에스티,033430,주권매매거래정지(상장폐지 사유발생),코스닥시장본부,2020-03-27
1412,20:22,국순당,043650,정기주주총회결과,국순당,2020-03-27
1413,20:25,세미콘라이트,214310,관리종목지정(최근3사업연도중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실 발생),코스닥시장본부,2020-03-27
1414,20:25,세미콘라이트,214310,투자주의환기종목지정(내부회계관리제도 비적정 등),코스닥시장본부,2020-03-27
